run,label_idx,alpha,tp,fp,tn,fn,name
57,0,0.25,99,399,2722,503,df_ml_nc_w_demo_ip
57,1,0.25,49,409,2723,542,df_ml_nc_w_demo_ip
57,2,0.25,2024,49,752,898,df_ml_nc_w_demo_ip
58,0,0.25,79,369,2733,536,df_ml_nc_w_demo_ip
58,1,0.25,48,412,2724,533,df_ml_nc_w_demo_ip
58,2,0.25,2032,24,767,894,df_ml_nc_w_demo_ip
59,0,0.25,20,299,2820,590,df_ml_nc_w_demo_ip
59,1,0.25,16,368,2793,552,df_ml_nc_w_demo_ip
59,2,0.25,2047,24,769,889,df_ml_nc_w_demo_ip
60,0,0.25,16,291,2818,594,df_ml_nc_w_demo_ip
60,1,0.25,4,357,2751,607,df_ml_nc_w_demo_ip
60,2,0.25,1987,6,801,925,df_ml_nc_w_demo_ip
61,0,0.25,4,347,2740,632,df_ml_nc_w_demo_ip
61,1,0.25,1,356,2789,577,df_ml_nc_w_demo_ip
61,2,0.25,1955,52,766,950,df_ml_nc_w_demo_ip
62,0,0.25,51,356,2725,586,df_ml_nc_w_demo_ip
62,1,0.25,0,377,2759,582,df_ml_nc_w_demo_ip
62,2,0.25,1982,0,815,921,df_ml_nc_w_demo_ip
63,0,0.25,17,335,2786,583,df_ml_nc_w_demo_ip
63,1,0.25,1,337,2826,557,df_ml_nc_w_demo_ip
63,2,0.25,2011,3,781,926,df_ml_nc_w_demo_ip
64,0,0.25,110,417,2669,529,df_ml_nc_w_demo_ip
64,1,0.25,69,414,2699,543,df_ml_nc_w_demo_ip
64,2,0.25,2143,115,708,759,df_ml_nc_w_demo_ip
65,0,0.25,128,496,2607,490,df_ml_nc_w_demo_ip
65,1,0.25,17,399,2700,605,df_ml_nc_w_demo_ip
65,2,0.25,2151,169,665,736,df_ml_nc_w_demo_ip
66,0,0.25,44,342,2794,542,df_ml_nc_w_demo_ip
66,1,0.25,78,365,2769,510,df_ml_nc_w_demo_ip
66,2,0.25,2227,189,618,688,df_ml_nc_w_demo_ip
67,0,0.25,189,440,2660,431,df_ml_nc_w_demo_ip
67,1,0.25,131,455,2655,479,df_ml_nc_w_demo_ip
67,2,0.25,2116,168,649,787,df_ml_nc_w_demo_ip
68,0,0.25,127,440,2649,504,df_ml_nc_w_demo_ip
68,1,0.25,141,465,2654,460,df_ml_nc_w_demo_ip
68,2,0.25,2096,117,716,791,df_ml_nc_w_demo_ip
69,0,0.25,10,328,2754,633,df_ml_nc_w_demo_ip
69,1,0.25,2,266,2876,581,df_ml_nc_w_demo_ip
69,2,0.25,2020,3,820,882,df_ml_nc_w_demo_ip
70,0,0.25,39,340,2761,572,df_ml_nc_w_demo_ip
70,1,0.25,77,415,2719,501,df_ml_nc_w_demo_ip
70,2,0.25,2169,215,593,735,df_ml_nc_w_demo_ip
71,0,0.25,139,497,2607,480,df_ml_nc_w_demo_ip
71,1,0.25,72,374,2780,497,df_ml_nc_w_demo_ip
71,2,0.25,2114,142,665,802,df_ml_nc_w_demo_ip
72,0,0.25,42,420,2646,614,df_ml_nc_w_demo_ip
72,1,0.25,8,375,2743,596,df_ml_nc_w_demo_ip
72,2,0.25,1990,49,792,891,df_ml_nc_w_demo_ip
73,0,0.25,122,410,2693,498,df_ml_nc_w_demo_ip
73,1,0.25,29,419,2736,539,df_ml_nc_w_demo_ip
73,2,0.25,2085,80,720,838,df_ml_nc_w_demo_ip
74,0,0.25,3,350,2733,635,df_ml_nc_w_demo_ip
74,1,0.25,2,352,2782,585,df_ml_nc_w_demo_ip
74,2,0.25,1918,3,817,983,df_ml_nc_w_demo_ip
75,0,0.25,138,414,2687,481,df_ml_nc_w_demo_ip
75,1,0.25,93,479,2675,473,df_ml_nc_w_demo_ip
75,2,0.25,2032,62,734,892,df_ml_nc_w_demo_ip
76,0,0.25,22,377,2730,591,df_ml_nc_w_demo_ip
76,1,0.25,3,360,2790,567,df_ml_nc_w_demo_ip
76,2,0.25,1979,9,785,947,df_ml_nc_w_demo_ip
77,0,0.25,66,350,2766,540,df_ml_nc_w_demo_ip
77,1,0.25,56,400,2745,521,df_ml_nc_w_demo_ip
77,2,0.25,2046,42,753,881,df_ml_nc_w_demo_ip
78,0,0.25,162,443,2666,453,df_ml_nc_w_demo_ip
78,1,0.25,105,495,2641,483,df_ml_nc_w_demo_ip
78,2,0.25,2137,166,656,765,df_ml_nc_w_demo_ip
79,0,0.25,41,317,2778,585,df_ml_nc_w_demo_ip
79,1,0.25,50,395,2721,555,df_ml_nc_w_demo_ip
79,2,0.25,2030,102,729,860,df_ml_nc_w_demo_ip
80,0,0.25,85,422,2695,519,df_ml_nc_w_demo_ip
80,1,0.25,115,419,2704,483,df_ml_nc_w_demo_ip
80,2,0.25,2150,153,643,775,df_ml_nc_w_demo_ip
81,0,0.25,133,383,2747,459,df_ml_nc_w_demo_ip
81,1,0.25,87,423,2722,490,df_ml_nc_w_demo_ip
81,2,0.25,2222,163,630,707,df_ml_nc_w_demo_ip
82,0,0.25,139,464,2652,462,df_ml_nc_w_demo_ip
82,1,0.25,85,414,2708,510,df_ml_nc_w_demo_ip
82,2,0.25,2112,92,710,803,df_ml_nc_w_demo_ip
83,0,0.25,28,337,2769,587,df_ml_nc_w_demo_ip
83,1,0.25,3,356,2786,576,df_ml_nc_w_demo_ip
83,2,0.25,2000,5,792,924,df_ml_nc_w_demo_ip
84,0,0.25,68,388,2695,562,df_ml_nc_w_demo_ip
84,1,0.25,5,340,2760,608,df_ml_nc_w_demo_ip
84,2,0.25,1990,13,809,901,df_ml_nc_w_demo_ip
85,0,0.25,27,335,2752,605,df_ml_nc_w_demo_ip
85,1,0.25,8,345,2762,604,df_ml_nc_w_demo_ip
85,2,0.25,2060,70,756,833,df_ml_nc_w_demo_ip
86,0,0.25,84,413,2708,517,df_ml_nc_w_demo_ip
86,1,0.25,103,431,2706,482,df_ml_nc_w_demo_ip
86,2,0.25,2010,31,757,924,df_ml_nc_w_demo_ip
87,0,0.25,149,452,2686,441,df_ml_nc_w_demo_ip
87,1,0.25,133,507,2654,434,df_ml_nc_w_demo_ip
87,2,0.25,2168,203,577,780,df_ml_nc_w_demo_ip
88,0,0.25,95,445,2648,531,df_ml_nc_w_demo_ip
88,1,0.25,82,429,2710,498,df_ml_nc_w_demo_ip
88,2,0.25,2170,204,611,734,df_ml_nc_w_demo_ip
89,0,0.25,8,335,2769,613,df_ml_nc_w_demo_ip
89,1,0.25,22,359,2790,554,df_ml_nc_w_demo_ip
89,2,0.25,1955,13,786,971,df_ml_nc_w_demo_ip
90,0,0.25,8,322,2769,627,df_ml_nc_w_demo_ip
90,1,0.25,1,379,2768,578,df_ml_nc_w_demo_ip
90,2,0.25,2006,2,809,909,df_ml_nc_w_demo_ip
91,0,0.25,115,416,2705,492,df_ml_nc_w_demo_ip
91,1,0.25,91,417,2756,464,df_ml_nc_w_demo_ip
91,2,0.25,2089,84,701,854,df_ml_nc_w_demo_ip
92,0,0.25,108,455,2655,500,df_ml_nc_w_demo_ip
92,1,0.25,41,404,2725,548,df_ml_nc_w_demo_ip
92,2,0.25,2001,71,741,905,df_ml_nc_w_demo_ip
93,0,0.25,35,337,2797,555,df_ml_nc_w_demo_ip
93,1,0.25,7,342,2836,539,df_ml_nc_w_demo_ip
93,2,0.25,2075,23,750,876,df_ml_nc_w_demo_ip
94,0,0.25,18,388,2701,616,df_ml_nc_w_demo_ip
94,1,0.25,16,401,2718,588,df_ml_nc_w_demo_ip
94,2,0.25,2139,178,647,759,df_ml_nc_w_demo_ip
95,0,0.25,49,379,2715,583,df_ml_nc_w_demo_ip
95,1,0.25,1,395,2729,601,df_ml_nc_w_demo_ip
95,2,0.25,2018,13,807,888,df_ml_nc_w_demo_ip
96,0,0.25,120,447,2678,480,df_ml_nc_w_demo_ip
96,1,0.25,142,498,2666,419,df_ml_nc_w_demo_ip
96,2,0.25,2099,120,661,845,df_ml_nc_w_demo_ip
97,0,0.25,71,379,2715,562,df_ml_nc_w_demo_ip
97,1,0.25,78,426,2708,515,df_ml_nc_w_demo_ip
97,2,0.25,2056,50,779,842,df_ml_nc_w_demo_ip
98,0,0.25,14,313,2790,600,df_ml_nc_w_demo_ip
98,1,0.25,0,307,2820,590,df_ml_nc_w_demo_ip
98,2,0.25,1985,12,801,919,df_ml_nc_w_demo_ip
99,0,0.25,170,452,2649,450,df_ml_nc_w_demo_ip
99,1,0.25,4,335,2796,586,df_ml_nc_w_demo_ip
99,2,0.25,2013,41,768,899,df_ml_nc_w_demo_ip
0,0,0.1,244,1,3076,405,df_ml_nc_wo_demo_ip
0,1,0.1,224,10,3152,340,df_ml_nc_wo_demo_ip
0,2,0.1,2569,4,791,362,df_ml_nc_wo_demo_ip
1,0,0.1,311,77,3040,301,df_ml_nc_wo_demo_ip
1,1,0.1,215,13,3167,334,df_ml_nc_wo_demo_ip
1,2,0.1,2549,1,784,395,df_ml_nc_wo_demo_ip
2,0,0.1,282,74,3051,312,df_ml_nc_wo_demo_ip
2,1,0.1,244,30,3144,301,df_ml_nc_wo_demo_ip
2,2,0.1,2567,12,761,379,df_ml_nc_wo_demo_ip
3,0,0.1,340,83,3014,286,df_ml_nc_wo_demo_ip
3,1,0.1,296,97,3032,298,df_ml_nc_wo_demo_ip
3,2,0.1,2544,58,761,360,df_ml_nc_wo_demo_ip
4,0,0.1,289,12,3107,318,df_ml_nc_wo_demo_ip
4,1,0.1,221,3,3146,356,df_ml_nc_wo_demo_ip
4,2,0.1,2605,17,769,335,df_ml_nc_wo_demo_ip
5,0,0.1,351,84,3035,253,df_ml_nc_wo_demo_ip
5,1,0.1,312,47,3071,293,df_ml_nc_wo_demo_ip
5,2,0.1,2555,13,807,348,df_ml_nc_wo_demo_ip
6,0,0.1,309,104,3025,284,df_ml_nc_wo_demo_ip
6,1,0.1,273,47,3087,315,df_ml_nc_wo_demo_ip
6,2,0.1,2618,34,741,329,df_ml_nc_wo_demo_ip
7,0,0.1,222,0,3136,362,df_ml_nc_wo_demo_ip
7,1,0.1,203,4,3129,384,df_ml_nc_wo_demo_ip
7,2,0.1,2567,0,777,376,df_ml_nc_wo_demo_ip
8,0,0.1,251,3,3127,343,df_ml_nc_wo_demo_ip
8,1,0.1,224,16,3169,315,df_ml_nc_wo_demo_ip
8,2,0.1,2561,0,770,393,df_ml_nc_wo_demo_ip
9,0,0.1,285,95,3026,316,df_ml_nc_wo_demo_ip
9,1,0.1,212,23,3127,360,df_ml_nc_wo_demo_ip
9,2,0.1,2577,4,795,346,df_ml_nc_wo_demo_ip
10,0,0.1,355,69,3038,255,df_ml_nc_wo_demo_ip
10,1,0.1,234,20,3118,345,df_ml_nc_wo_demo_ip
10,2,0.1,2587,18,788,324,df_ml_nc_wo_demo_ip
11,0,0.1,317,50,3078,275,df_ml_nc_wo_demo_ip
11,1,0.1,266,54,3115,285,df_ml_nc_wo_demo_ip
11,2,0.1,2568,9,766,377,df_ml_nc_wo_demo_ip
12,0,0.1,307,79,3010,320,df_ml_nc_wo_demo_ip
12,1,0.1,251,22,3081,362,df_ml_nc_wo_demo_ip
12,2,0.1,2522,7,829,358,df_ml_nc_wo_demo_ip
13,0,0.1,317,99,2999,313,df_ml_nc_wo_demo_ip
13,1,0.1,279,19,3097,333,df_ml_nc_wo_demo_ip
13,2,0.1,2501,2,825,400,df_ml_nc_wo_demo_ip
14,0,0.1,333,79,3052,248,df_ml_nc_wo_demo_ip
14,1,0.1,254,47,3111,300,df_ml_nc_wo_demo_ip
14,2,0.1,2597,36,732,347,df_ml_nc_wo_demo_ip
15,0,0.1,317,127,2963,315,df_ml_nc_wo_demo_ip
15,1,0.1,273,46,3094,309,df_ml_nc_wo_demo_ip
15,2,0.1,2528,33,784,377,df_ml_nc_wo_demo_ip
16,0,0.1,301,62,3072,287,df_ml_nc_wo_demo_ip
16,1,0.1,257,37,3115,313,df_ml_nc_wo_demo_ip
16,2,0.1,2566,5,780,371,df_ml_nc_wo_demo_ip
17,0,0.1,354,102,2987,276,df_ml_nc_wo_demo_ip
17,1,0.1,298,97,3046,278,df_ml_nc_wo_demo_ip
17,2,0.1,2598,66,747,308,df_ml_nc_wo_demo_ip
18,0,0.1,248,36,3098,336,df_ml_nc_wo_demo_ip
18,1,0.1,212,1,3168,337,df_ml_nc_wo_demo_ip
18,2,0.1,2544,4,759,411,df_ml_nc_wo_demo_ip
19,0,0.1,236,12,3095,379,df_ml_nc_wo_demo_ip
19,1,0.1,280,105,3049,288,df_ml_nc_wo_demo_ip
19,2,0.1,2572,2,791,357,df_ml_nc_wo_demo_ip
20,0,0.1,346,93,3013,269,df_ml_nc_wo_demo_ip
20,1,0.1,272,73,3065,311,df_ml_nc_wo_demo_ip
20,2,0.1,2569,60,751,341,df_ml_nc_wo_demo_ip
21,0,0.1,302,108,2985,324,df_ml_nc_wo_demo_ip
21,1,0.1,288,95,3039,297,df_ml_nc_wo_demo_ip
21,2,0.1,2554,48,759,358,df_ml_nc_wo_demo_ip
22,0,0.1,391,127,2977,227,df_ml_nc_wo_demo_ip
22,1,0.1,304,51,3054,313,df_ml_nc_wo_demo_ip
22,2,0.1,2650,127,704,241,df_ml_nc_wo_demo_ip
23,0,0.1,249,35,3082,365,df_ml_nc_wo_demo_ip
23,1,0.1,219,3,3142,367,df_ml_nc_wo_demo_ip
23,2,0.1,2574,0,794,363,df_ml_nc_wo_demo_ip
24,0,0.1,319,139,2957,308,df_ml_nc_wo_demo_ip
24,1,0.1,294,59,3067,303,df_ml_nc_wo_demo_ip
24,2,0.1,2605,12,816,290,df_ml_nc_wo_demo_ip
25,0,0.1,225,6,3100,393,df_ml_nc_wo_demo_ip
25,1,0.1,206,9,3121,388,df_ml_nc_wo_demo_ip
25,2,0.1,2605,49,764,306,df_ml_nc_wo_demo_ip
26,0,0.1,285,37,3035,364,df_ml_nc_wo_demo_ip
26,1,0.1,270,51,3044,356,df_ml_nc_wo_demo_ip
26,2,0.1,2526,5,826,364,df_ml_nc_wo_demo_ip
27,0,0.1,314,55,3070,282,df_ml_nc_wo_demo_ip
27,1,0.1,225,41,3122,333,df_ml_nc_wo_demo_ip
27,2,0.1,2585,14,747,375,df_ml_nc_wo_demo_ip
28,0,0.1,306,46,3039,330,df_ml_nc_wo_demo_ip
28,1,0.1,312,93,3049,267,df_ml_nc_wo_demo_ip
28,2,0.1,2612,67,738,304,df_ml_nc_wo_demo_ip
29,0,0.1,296,45,3093,293,df_ml_nc_wo_demo_ip
29,1,0.1,235,24,3105,363,df_ml_nc_wo_demo_ip
29,2,0.1,2590,2,794,341,df_ml_nc_wo_demo_ip
30,0,0.1,216,0,3140,368,df_ml_nc_wo_demo_ip
30,1,0.1,200,2,3179,343,df_ml_nc_wo_demo_ip
30,2,0.1,2561,0,756,407,df_ml_nc_wo_demo_ip
31,0,0.1,269,33,3085,341,df_ml_nc_wo_demo_ip
31,1,0.1,227,14,3140,347,df_ml_nc_wo_demo_ip
31,2,0.1,2643,90,711,284,df_ml_nc_wo_demo_ip
32,0,0.1,294,67,3034,329,df_ml_nc_wo_demo_ip
32,1,0.1,246,33,3091,354,df_ml_nc_wo_demo_ip
32,2,0.1,2547,36,787,354,df_ml_nc_wo_demo_ip
33,0,0.1,223,0,3124,375,df_ml_nc_wo_demo_ip
33,1,0.1,213,0,3149,360,df_ml_nc_wo_demo_ip
33,2,0.1,2537,9,773,403,df_ml_nc_wo_demo_ip
34,0,0.1,354,113,3000,255,df_ml_nc_wo_demo_ip
34,1,0.1,265,63,3085,309,df_ml_nc_wo_demo_ip
34,2,0.1,2580,26,783,333,df_ml_nc_wo_demo_ip
35,0,0.1,264,17,3112,336,df_ml_nc_wo_demo_ip
35,1,0.1,245,5,3135,344,df_ml_nc_wo_demo_ip
35,2,0.1,2548,23,788,370,df_ml_nc_wo_demo_ip
36,0,0.1,251,23,3067,382,df_ml_nc_wo_demo_ip
36,1,0.1,187,4,3111,421,df_ml_nc_wo_demo_ip
36,2,0.1,2529,0,837,357,df_ml_nc_wo_demo_ip
37,0,0.1,236,41,3063,375,df_ml_nc_wo_demo_ip
37,1,0.1,203,17,3118,377,df_ml_nc_wo_demo_ip
37,2,0.1,2595,4,807,309,df_ml_nc_wo_demo_ip
38,0,0.1,252,10,3110,352,df_ml_nc_wo_demo_ip
38,1,0.1,215,0,3146,363,df_ml_nc_wo_demo_ip
38,2,0.1,2573,11,771,369,df_ml_nc_wo_demo_ip
39,0,0.1,258,38,3050,383,df_ml_nc_wo_demo_ip
39,1,0.1,255,36,3089,349,df_ml_nc_wo_demo_ip
39,2,0.1,2558,10,820,341,df_ml_nc_wo_demo_ip
40,0,0.1,321,51,3040,305,df_ml_nc_wo_demo_ip
40,1,0.1,312,59,3055,291,df_ml_nc_wo_demo_ip
40,2,0.1,2571,36,780,330,df_ml_nc_wo_demo_ip
41,0,0.1,266,54,3085,311,df_ml_nc_wo_demo_ip
41,1,0.1,210,20,3148,338,df_ml_nc_wo_demo_ip
41,2,0.1,2563,13,744,396,df_ml_nc_wo_demo_ip
42,0,0.1,336,59,3030,304,df_ml_nc_wo_demo_ip
42,1,0.1,272,36,3089,332,df_ml_nc_wo_demo_ip
42,2,0.1,2560,40,783,346,df_ml_nc_wo_demo_ip
43,0,0.1,288,65,3054,316,df_ml_nc_wo_demo_ip
43,1,0.1,206,21,3130,366,df_ml_nc_wo_demo_ip
43,2,0.1,2599,9,764,351,df_ml_nc_wo_demo_ip
44,0,0.1,242,1,3113,368,df_ml_nc_wo_demo_ip
44,1,0.1,233,4,3126,361,df_ml_nc_wo_demo_ip
44,2,0.1,2545,0,817,362,df_ml_nc_wo_demo_ip
45,0,0.1,243,5,3126,349,df_ml_nc_wo_demo_ip
45,1,0.1,241,6,3135,341,df_ml_nc_wo_demo_ip
45,2,0.1,2557,2,787,377,df_ml_nc_wo_demo_ip
46,0,0.1,292,11,3110,313,df_ml_nc_wo_demo_ip
46,1,0.1,194,0,3144,388,df_ml_nc_wo_demo_ip
46,2,0.1,2520,4,802,400,df_ml_nc_wo_demo_ip
47,0,0.1,335,90,3048,246,df_ml_nc_wo_demo_ip
47,1,0.1,258,64,3111,286,df_ml_nc_wo_demo_ip
47,2,0.1,2628,38,718,335,df_ml_nc_wo_demo_ip
48,0,0.1,363,86,2978,295,df_ml_nc_wo_demo_ip
48,1,0.1,256,47,3086,333,df_ml_nc_wo_demo_ip
48,2,0.1,2548,28,802,344,df_ml_nc_wo_demo_ip
49,0,0.1,257,22,3105,340,df_ml_nc_wo_demo_ip
49,1,0.1,198,5,3141,380,df_ml_nc_wo_demo_ip
49,2,0.1,2508,10,780,426,df_ml_nc_wo_demo_ip
50,0,0.1,269,30,3087,332,df_ml_nc_wo_demo_ip
50,1,0.1,298,95,3057,268,df_ml_nc_wo_demo_ip
50,2,0.1,2558,3,789,368,df_ml_nc_wo_demo_ip
51,0,0.1,253,5,3103,361,df_ml_nc_wo_demo_ip
51,1,0.1,263,53,3086,320,df_ml_nc_wo_demo_ip
51,2,0.1,2542,3,805,372,df_ml_nc_wo_demo_ip
52,0,0.1,325,139,2944,305,df_ml_nc_wo_demo_ip
52,1,0.1,249,83,3059,322,df_ml_nc_wo_demo_ip
52,2,0.1,2558,63,749,343,df_ml_nc_wo_demo_ip
53,0,0.1,265,18,3084,353,df_ml_nc_wo_demo_ip
53,1,0.1,233,0,3128,359,df_ml_nc_wo_demo_ip
53,2,0.1,2539,0,813,368,df_ml_nc_wo_demo_ip
54,0,0.1,267,13,3093,350,df_ml_nc_wo_demo_ip
54,1,0.1,226,10,3133,354,df_ml_nc_wo_demo_ip
54,2,0.1,2531,3,800,389,df_ml_nc_wo_demo_ip
55,0,0.1,280,20,3088,345,df_ml_nc_wo_demo_ip
55,1,0.1,254,45,3084,350,df_ml_nc_wo_demo_ip
55,2,0.1,2555,1,812,365,df_ml_nc_wo_demo_ip
56,0,0.1,285,9,3073,355,df_ml_nc_wo_demo_ip
56,1,0.1,229,8,3120,365,df_ml_nc_wo_demo_ip
56,2,0.1,2528,20,809,365,df_ml_nc_wo_demo_ip
57,0,0.1,277,32,3089,325,df_ml_nc_wo_demo_ip
57,1,0.1,229,27,3105,362,df_ml_nc_wo_demo_ip
57,2,0.1,2555,10,791,367,df_ml_nc_wo_demo_ip
58,0,0.1,281,25,3077,334,df_ml_nc_wo_demo_ip
58,1,0.1,261,25,3111,320,df_ml_nc_wo_demo_ip
58,2,0.1,2564,1,790,362,df_ml_nc_wo_demo_ip
59,0,0.1,282,10,3109,328,df_ml_nc_wo_demo_ip
59,1,0.1,248,44,3117,320,df_ml_nc_wo_demo_ip
59,2,0.1,2597,0,793,339,df_ml_nc_wo_demo_ip
60,0,0.1,319,112,2997,291,df_ml_nc_wo_demo_ip
60,1,0.1,226,24,3084,385,df_ml_nc_wo_demo_ip
60,2,0.1,2593,1,806,319,df_ml_nc_wo_demo_ip
61,0,0.1,246,19,3068,390,df_ml_nc_wo_demo_ip
61,1,0.1,250,8,3137,328,df_ml_nc_wo_demo_ip
61,2,0.1,2515,1,817,390,df_ml_nc_wo_demo_ip
62,0,0.1,258,7,3074,379,df_ml_nc_wo_demo_ip
62,1,0.1,253,1,3135,329,df_ml_nc_wo_demo_ip
62,2,0.1,2515,3,812,388,df_ml_nc_wo_demo_ip
63,0,0.1,250,4,3117,350,df_ml_nc_wo_demo_ip
63,1,0.1,230,3,3160,328,df_ml_nc_wo_demo_ip
63,2,0.1,2573,0,784,364,df_ml_nc_wo_demo_ip
64,0,0.1,360,84,3002,279,df_ml_nc_wo_demo_ip
64,1,0.1,314,52,3061,298,df_ml_nc_wo_demo_ip
64,2,0.1,2567,66,757,335,df_ml_nc_wo_demo_ip
65,0,0.1,292,68,3035,326,df_ml_nc_wo_demo_ip
65,1,0.1,194,6,3093,428,df_ml_nc_wo_demo_ip
65,2,0.1,2563,27,807,324,df_ml_nc_wo_demo_ip
66,0,0.1,273,33,3103,313,df_ml_nc_wo_demo_ip
66,1,0.1,292,67,3067,296,df_ml_nc_wo_demo_ip
66,2,0.1,2592,25,782,323,df_ml_nc_wo_demo_ip
67,0,0.1,301,59,3041,319,df_ml_nc_wo_demo_ip
67,1,0.1,221,21,3089,389,df_ml_nc_wo_demo_ip
67,2,0.1,2550,31,786,353,df_ml_nc_wo_demo_ip
68,0,0.1,356,100,2989,275,df_ml_nc_wo_demo_ip
68,1,0.1,325,114,3005,276,df_ml_nc_wo_demo_ip
68,2,0.1,2600,80,753,287,df_ml_nc_wo_demo_ip
69,0,0.1,266,12,3070,377,df_ml_nc_wo_demo_ip
69,1,0.1,208,3,3139,375,df_ml_nc_wo_demo_ip
69,2,0.1,2538,0,823,364,df_ml_nc_wo_demo_ip
70,0,0.1,271,25,3076,340,df_ml_nc_wo_demo_ip
70,1,0.1,260,68,3066,318,df_ml_nc_wo_demo_ip
70,2,0.1,2578,58,750,326,df_ml_nc_wo_demo_ip
71,0,0.1,339,114,2990,280,df_ml_nc_wo_demo_ip
71,1,0.1,233,37,3117,336,df_ml_nc_wo_demo_ip
71,2,0.1,2609,35,772,307,df_ml_nc_wo_demo_ip
72,0,0.1,244,28,3038,412,df_ml_nc_wo_demo_ip
72,1,0.1,214,9,3109,390,df_ml_nc_wo_demo_ip
72,2,0.1,2462,0,841,419,df_ml_nc_wo_demo_ip
73,0,0.1,379,100,3003,241,df_ml_nc_wo_demo_ip
73,1,0.1,293,123,3032,275,df_ml_nc_wo_demo_ip
73,2,0.1,2557,27,773,366,df_ml_nc_wo_demo_ip
74,0,0.1,266,3,3080,372,df_ml_nc_wo_demo_ip
74,1,0.1,209,4,3130,378,df_ml_nc_wo_demo_ip
74,2,0.1,2528,1,819,373,df_ml_nc_wo_demo_ip
75,0,0.1,270,2,3099,349,df_ml_nc_wo_demo_ip
75,1,0.1,241,30,3124,325,df_ml_nc_wo_demo_ip
75,2,0.1,2504,0,796,420,df_ml_nc_wo_demo_ip
76,0,0.1,241,10,3097,372,df_ml_nc_wo_demo_ip
76,1,0.1,215,15,3135,355,df_ml_nc_wo_demo_ip
76,2,0.1,2539,19,775,387,df_ml_nc_wo_demo_ip
77,0,0.1,308,65,3051,298,df_ml_nc_wo_demo_ip
77,1,0.1,232,22,3123,345,df_ml_nc_wo_demo_ip
77,2,0.1,2582,18,777,345,df_ml_nc_wo_demo_ip
78,0,0.1,322,86,3023,293,df_ml_nc_wo_demo_ip
78,1,0.1,272,58,3078,316,df_ml_nc_wo_demo_ip
78,2,0.1,2629,69,753,273,df_ml_nc_wo_demo_ip
79,0,0.1,264,20,3075,362,df_ml_nc_wo_demo_ip
79,1,0.1,241,24,3092,364,df_ml_nc_wo_demo_ip
79,2,0.1,2549,18,813,341,df_ml_nc_wo_demo_ip
80,0,0.1,293,82,3035,311,df_ml_nc_wo_demo_ip
80,1,0.1,331,99,3024,267,df_ml_nc_wo_demo_ip
80,2,0.1,2556,38,758,369,df_ml_nc_wo_demo_ip
81,0,0.1,267,30,3100,325,df_ml_nc_wo_demo_ip
81,1,0.1,228,27,3118,349,df_ml_nc_wo_demo_ip
81,2,0.1,2570,0,793,359,df_ml_nc_wo_demo_ip
82,0,0.1,261,3,3113,340,df_ml_nc_wo_demo_ip
82,1,0.1,208,0,3122,387,df_ml_nc_wo_demo_ip
82,2,0.1,2568,2,800,347,df_ml_nc_wo_demo_ip
83,0,0.1,253,14,3092,362,df_ml_nc_wo_demo_ip
83,1,0.1,226,4,3138,353,df_ml_nc_wo_demo_ip
83,2,0.1,2584,0,797,340,df_ml_nc_wo_demo_ip
84,0,0.1,289,36,3047,341,df_ml_nc_wo_demo_ip
84,1,0.1,238,1,3099,375,df_ml_nc_wo_demo_ip
84,2,0.1,2544,1,821,347,df_ml_nc_wo_demo_ip
85,0,0.1,240,9,3078,392,df_ml_nc_wo_demo_ip
85,1,0.1,233,10,3097,379,df_ml_nc_wo_demo_ip
85,2,0.1,2555,7,819,338,df_ml_nc_wo_demo_ip
86,0,0.1,372,107,3014,229,df_ml_nc_wo_demo_ip
86,1,0.1,312,82,3055,273,df_ml_nc_wo_demo_ip
86,2,0.1,2669,75,713,265,df_ml_nc_wo_demo_ip
87,0,0.1,312,119,3019,278,df_ml_nc_wo_demo_ip
87,1,0.1,282,83,3078,285,df_ml_nc_wo_demo_ip
87,2,0.1,2674,127,653,274,df_ml_nc_wo_demo_ip
88,0,0.1,315,69,3024,311,df_ml_nc_wo_demo_ip
88,1,0.1,254,42,3097,326,df_ml_nc_wo_demo_ip
88,2,0.1,2614,34,781,290,df_ml_nc_wo_demo_ip
89,0,0.1,264,7,3097,357,df_ml_nc_wo_demo_ip
89,1,0.1,238,42,3107,338,df_ml_nc_wo_demo_ip
89,2,0.1,2563,3,796,363,df_ml_nc_wo_demo_ip
90,0,0.1,240,7,3084,395,df_ml_nc_wo_demo_ip
90,1,0.1,211,3,3144,368,df_ml_nc_wo_demo_ip
90,2,0.1,2516,1,810,399,df_ml_nc_wo_demo_ip
91,0,0.1,266,12,3109,341,df_ml_nc_wo_demo_ip
91,1,0.1,193,1,3172,362,df_ml_nc_wo_demo_ip
91,2,0.1,2567,0,785,376,df_ml_nc_wo_demo_ip
92,0,0.1,283,40,3070,325,df_ml_nc_wo_demo_ip
92,1,0.1,227,18,3111,362,df_ml_nc_wo_demo_ip
92,2,0.1,2545,16,796,361,df_ml_nc_wo_demo_ip
93,0,0.1,271,30,3104,319,df_ml_nc_wo_demo_ip
93,1,0.1,204,2,3176,342,df_ml_nc_wo_demo_ip
93,2,0.1,2605,3,770,346,df_ml_nc_wo_demo_ip
94,0,0.1,265,36,3053,369,df_ml_nc_wo_demo_ip
94,1,0.1,226,41,3078,378,df_ml_nc_wo_demo_ip
94,2,0.1,2538,20,805,360,df_ml_nc_wo_demo_ip
