run,recall_alpha_0.1,recall_alpha_0.25,name
32.0,0.7712137486573577,0.541219119226638,df_recall_nc_wo_demo_ip
33.0,0.7710908113917249,0.5415099408919936,df_recall_nc_wo_demo_ip
34.0,0.7710908113917249,0.5415099408919936,df_recall_nc_wo_demo_ip
35.0,0.7712523464735854,0.5410297666934835,df_recall_nc_wo_demo_ip
36.0,0.7711522965350524,0.5413644910018802,df_recall_nc_wo_demo_ip
37.0,0.7713324360699866,0.5417227456258412,df_recall_nc_wo_demo_ip
38.0,0.7712137486573577,0.541219119226638,df_recall_nc_wo_demo_ip
39.0,0.7712523464735854,0.5410297666934835,df_recall_nc_wo_demo_ip
40.0,0.7714554748453053,0.5419693301049233,df_recall_nc_wo_demo_ip
41.0,0.7713939720129172,0.5418460710441335,df_recall_nc_wo_demo_ip
42.0,0.7712523464735854,0.5410297666934835,df_recall_nc_wo_demo_ip
43.0,0.7711522965350524,0.5413644910018802,df_recall_nc_wo_demo_ip
44.0,0.7712137486573577,0.541219119226638,df_recall_nc_wo_demo_ip
45.0,0.7711522965350524,0.5413644910018802,df_recall_nc_wo_demo_ip
46.0,0.7713365539452496,0.5411969940955448,df_recall_nc_wo_demo_ip
47.0,0.7714439365420812,0.5419467598816886,df_recall_nc_wo_demo_ip
48.0,0.7710908113917249,0.5415099408919936,df_recall_nc_wo_demo_ip
49.0,0.7712137486573577,0.541219119226638,df_recall_nc_wo_demo_ip
50.0,0.7715169445938677,0.5420925228617536,df_recall_nc_wo_demo_ip
51.0,0.7710908113917249,0.5415099408919936,df_recall_nc_wo_demo_ip
52.0,0.7714785887422569,0.5420145434958255,df_recall_nc_wo_demo_ip
53.0,0.771505376344086,0.5418010752688172,df_recall_nc_wo_demo_ip
54.0,0.7711522965350524,0.5413644910018802,df_recall_nc_wo_demo_ip
55.0,0.7706938119474953,0.5407179212429681,df_recall_nc_wo_demo_ip
56.0,0.7710908113917249,0.5415099408919936,df_recall_nc_wo_demo_ip
57.0,0.7711522965350524,0.5413644910018802,df_recall_nc_wo_demo_ip
58.0,0.7714554748453053,0.5419693301049233,df_recall_nc_wo_demo_ip
59.0,0.7712523464735854,0.5410297666934835,df_recall_nc_wo_demo_ip
60.0,0.7714439365420812,0.5419467598816886,df_recall_nc_wo_demo_ip
61.0,0.7711522965350524,0.5413644910018802,df_recall_nc_wo_demo_ip
