run,precision_alpha_0.1,precision_alpha_0.25,name
99,0.5533458747648482,0.823658514736182,df_precision_nc_w_demo_ip
0,0.5547056718554303,0.8400876722132761,df_precision_nc_wo_demo_ip
1,0.5546169661213909,0.8399481541074462,df_precision_nc_wo_demo_ip
2,0.5546741955722865,0.8400555704938604,df_precision_nc_wo_demo_ip
3,0.554615453487331,0.8399588145760587,df_precision_nc_wo_demo_ip
4,0.5547056718554303,0.8400876722132761,df_precision_nc_wo_demo_ip
5,0.554615453487331,0.8399588145760587,df_precision_nc_wo_demo_ip
6,0.5546301271717714,0.8401844886261867,df_precision_nc_wo_demo_ip
7,0.5546594982078853,0.8400985663082438,df_precision_nc_wo_demo_ip
8,0.5547350519155031,0.8400017901897601,df_precision_nc_wo_demo_ip
9,0.5546301271717714,0.8401844886261867,df_precision_nc_wo_demo_ip
10,0.5547484530535378,0.8399695094610349,df_precision_nc_wo_demo_ip
11,0.5546594982078853,0.8400985663082438,df_precision_nc_wo_demo_ip
12,0.5547631862217438,0.8399264442052387,df_precision_nc_wo_demo_ip
13,0.5544974964234621,0.8399052217453505,df_precision_nc_wo_demo_ip
14,0.5548221982758621,0.8400233477011494,df_precision_nc_wo_demo_ip
15,0.5546301271717714,0.8401844886261867,df_precision_nc_wo_demo_ip
16,0.5546301271717714,0.8401844886261867,df_precision_nc_wo_demo_ip
17,0.5546741955722865,0.8400555704938604,df_precision_nc_wo_demo_ip
18,0.554688900842747,0.8400125515510131,df_precision_nc_wo_demo_ip
19,0.5546301271717714,0.8401844886261867,df_precision_nc_wo_demo_ip
20,0.5545104362626534,0.8401415390128102,df_precision_nc_wo_demo_ip
21,0.5546741955722865,0.8400555704938604,df_precision_nc_wo_demo_ip
22,0.5546301271717714,0.8401844886261867,df_precision_nc_wo_demo_ip
23,0.5545876887340302,0.8400339497900473,df_precision_nc_wo_demo_ip
24,0.554615453487331,0.8399588145760587,df_precision_nc_wo_demo_ip
25,0.5547350519155031,0.8400017901897601,df_precision_nc_wo_demo_ip
26,0.5545104362626534,0.8401415390128102,df_precision_nc_wo_demo_ip
27,0.5545104362626534,0.8401415390128102,df_precision_nc_wo_demo_ip
28,0.5545104362626534,0.8401415390128102,df_precision_nc_wo_demo_ip
29,0.554646274930686,0.8401305786602272,df_precision_nc_wo_demo_ip
30,0.5547350519155031,0.8400017901897601,df_precision_nc_wo_demo_ip
31,0.5544974964234621,0.8399052217453505,df_precision_nc_wo_demo_ip
32,0.5547350519155031,0.8400017901897601,df_precision_nc_wo_demo_ip
33,0.5546301271717714,0.8401844886261867,df_precision_nc_wo_demo_ip
34,0.5546301271717714,0.8401844886261867,df_precision_nc_wo_demo_ip
35,0.5546169661213909,0.8399481541074462,df_precision_nc_wo_demo_ip
36,0.554615453487331,0.8399588145760587,df_precision_nc_wo_demo_ip
37,0.5547779273216689,0.839883355764917,df_precision_nc_wo_demo_ip
38,0.5547350519155031,0.8400017901897601,df_precision_nc_wo_demo_ip
39,0.5546169661213909,0.8399481541074462,df_precision_nc_wo_demo_ip
40,0.5547484530535378,0.8399695094610349,df_precision_nc_wo_demo_ip
41,0.5547631862217438,0.8399264442052387,df_precision_nc_wo_demo_ip
42,0.5546169661213909,0.8399481541074462,df_precision_nc_wo_demo_ip
43,0.554615453487331,0.8399588145760587,df_precision_nc_wo_demo_ip
44,0.5547350519155031,0.8400017901897601,df_precision_nc_wo_demo_ip
45,0.554615453487331,0.8399588145760587,df_precision_nc_wo_demo_ip
46,0.5547056718554303,0.8400876722132761,df_precision_nc_wo_demo_ip
47,0.5546741955722865,0.8400555704938604,df_precision_nc_wo_demo_ip
48,0.5546301271717714,0.8401844886261867,df_precision_nc_wo_demo_ip
49,0.5547350519155031,0.8400017901897601,df_precision_nc_wo_demo_ip
50,0.554688900842747,0.8400125515510131,df_precision_nc_wo_demo_ip
51,0.5546301271717714,0.8401844886261867,df_precision_nc_wo_demo_ip
